link_to_page;date.publish;decision.name;date.publish.orig;category;page;category_name
http://www.ohr.int/?cat=366&paged=7;2000-04-27;Decision on re-allocation of socially owned land, superseding the 26 May 1999 and 30 December 1999 Decisions;04/27/2000;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;2000-01-12;Decision establishing clear authority for implementation of CRPC Decisions within the RS Ministry for Refugees and Displaced Persons;01/12/2000;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;1999-12-30;Decision To Extend The Validity Of The Council Of Ministers’ Decision On Additional Import Duties For 1999 To The Year 2000;12/30/1999;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;1999-12-30;Decision extending until 30 June 2000 the Decision on certain types of socially-owned land of 26 May 1999;12/30/1999;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;1999-12-10;Decision extending by four months the deadline for claiming socially-owned apartments in the RS;12/10/1999;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;1999-11-16;Decision annulling the RSNA Conclusion proclaiming a winter ban on evictions;11/16/1999;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=7;1999-11-11;Decision correcting a technical error in the 27 October package of Decisions;11/11/1999;366;7;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Implementation of the Decisions of the Commission for Real Property Claims of Displaced Persons and Refugees;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the recognition and Implementation of CRPC Decisions in the RS;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of the Application of the Law on Temporarily Abandoned Real Property Owned by Citizens;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Recognition and Implementation of CRPC Decisions in the Federation;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of Application of the Law on Abandoned Apartments;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Repeal of Articles to the Law on the Amendments to the Law on Housing Relations;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of Application of the Law on the Use of Abandoned Property;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on the Instruction on the Application of the Law on Further Amendments to the Law on Cessation of Application of the Law on the Use of Abandoned Property and the Law on the Cessation of Application of the Law on the Use of Abandoned Pr;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of the Application of the Law on Temporarily Abandoned Real Property Owned by Citizens;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of Application of the Law on Abandoned Apartments;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;Decision on the Instruction on Application of the Law on Cessation of Application of the Law on Abandoned Real Property Owned by Citizens in its Amended Form;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=8;1999-10-27;The High Representative’s Decision on the Instruction on Application of the Law on Cessation of Application of the Law on Abandoned Apartments in its amended form;10/27/1999;366;8;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-10-27;Decision on the Law on the Instruction on the Application of the Law on Further Amendments to the Law on Cessation of Application of the Law on the Use of Abandoned Property and the Law on the Cessation of Application of the Law on the Use of Abandoned Pr;10/27/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-10-27;Decision on the Law on Amendments to the Law on Cessation of the Application of the Law on Temporarily Abandoned Real Property Owned by Citizens;10/27/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-30;Decision on the reconnection of refugees and displaced persons to the telephone networks of BiH;07/30/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-30;Decision on the use of inoffensive insignia and symbols by the police and judicial institutions in the Federation;07/30/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-30;Decision on the validity of public documents issued by the competent body of SFRY;07/30/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-30;Decision following the failure of the authorities of BiH, the RS and F BiH to meet their obligations under Annex 7;07/30/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-02;Decision amending various provisions of the Federation Law on Sale of Apartments with Occupancy Right, providing inter alia for a two-year delay on purchase of apartments that were declared abandoned during the war and until April 1998;07/02/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-02;Decision amending various provisions of the Federation Law on the Cessation of Application of the Law on Abandoned Apartments, providing inter alia for the use of unclaimed appartments for humanitarional accommodation…;07/02/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-02;Decision amending various provisions of the Federation Law on Cessation of Application of the Law on Temporary Abandoned Real Property by Citizens;07/02/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-01;The High Representative’s Decision on the Law on Amendments to the Law on Cessation of Application of the Law on Abandoned Apartments;07/01/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-01;Decision on the Law on Amendments to the Law on Sale of Apartments with Occupancy Right;07/01/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=9;1999-07-01;Decision on the Law on Amendments to the Law on the Cessation of the Application of the Law on Temporary Abandoned Real Property Owned by Citizens;07/01/1999;366;9;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-06-30;Decision extending the deadline for filing claims to socially-owned apartments in Drvar;06/30/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-06-15;Decision extending by six months the deadline for filing claims to socially-owned apartments in the RS;06/15/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-05-26;Decision suspending the power of local authorities in the Federation and the RS to re-allocate socially-owned land in cases where the land was used on 6 April 1992 for residential, religious, cultural, private agricultural or private business activities;05/26/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-04-14;Decision cancelling all permanent occupancy rights issued in the RS during and after the war in BIH and converting them into temporary occupancy rights;04/14/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-04-14;Decision cancelling all permanent occupancy rights issued in the Federation during and after the war in BiH and converting them into temporary occupancy rights;04/14/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-04-14;Decision revoking the Decision of 5 November 1998;04/14/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-04-14;Decision amending the Law on Housing Relations in the RS and annulling all court-ordered cancellations of occupancy rights of refugees and displaced persons since April 1992 and re-allocations of apartments made on the grounds of space rationalisation;04/14/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-04-01;Decision extending for three months the 4 April 1999 deadline for filing claims to socially-owned apartments in the Federation;04/01/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1999-03-10;Decision on Minority Police Recruitment and IPTF Selection Procedures;03/10/1999;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1998-11-05;Decision suspending decision-making on claims to apartments in the Federation for which a permanent occupancy right was issued after 30 April 1991, and imposing a moratorium on sale of apartments to persons who acquired their occupancy right after 30 Apri;11/05/1998;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1998-09-17;Decision imposing the Law on Amendments to the Law on Housing Relations in the Federation, restoring to displaced persons and refugees occupancy rights cancelled under Article 47 of the old law and extending from 6 to 12 months the deadline for requesting;09/17/1998;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=366&paged=10;1998-09-15;Decision extending until 4 April 1999 the deadline for filing claims to socially owned apartments in the Federation;09/15/1998;366;10;Property Laws, Return of Displaced Persons and Refugees and Reconciliation
http://www.ohr.int/?cat=374&paged=1;2010-10-07;Notice of Decision by the High Representative Repealing the Orders to Seize or Surrender the Travel Documents of Certain Individuals;10/07/2010;374;1;Individuals indicted for War Crimes in the former Yugoslavia
http://www.ohr.int/?cat=374&paged=1;2010-09-08;Notice of Decision by the High Representative To Repeal the Order Seizing Travel Documents of Certain Individuals;09/08/2010;374;1;Individuals indicted for War Crimes in the former Yugoslavia
http://www.ohr.int/?cat=374&paged=1;2009-03-13;Notice of Decision by the High Representative to Repeal the Order Seizing Travel Documents of Certain Individuals;03/13/2009;374;1;Individuals indicted for War Crimes in the former Yugoslavia
http://www.ohr.int/?cat=374&paged=1;2008-07-30;Notice of Decision by the High Representative to Repeal the Order Seizing Travel Documents of Certain Individuals;07/30/2008;374;1;Individuals indicted for War Crimes in the former Yugoslavia
http://www.ohr.int/?cat=374&paged=1;2008-05-30;Order Seizing Travel Documents of Persons Who Obstruct or Threaten to Obstruct the Peace Implementation Process;05/30/2008;374;1;Individuals indicted for War Crimes in the former Yugoslavia
